id,titulo,url,contenido,imagen,fuente,fecha,categoriaId,categoriaNombre,categoriaColor
cmgg3o5se012n13ghmq2qnuwf,"Miguel Ángel Russo, entrenador de Boca Juniors, en grave estado de salud",https://rpp.pe/deportes/futbol/miguel-angel-russo-entrenador-de-boca-juniors-en-grave-estado-de-salud-noticia-123460#1759813752398-drmmo2cx4,"El entrenador de Boca Juniors, Miguel Ángel Russo, se encuentra en grave estado de salud y fue internado en un centro médico. El club emitió un comunicado informando sobre su situación.",,RPP Noticias,2025-10-07T05:09:12.399Z,cmgg1fs0f0007112gev7odmxo,Salud,#10B981
cmgg3o5se012l13ghhvch6prn,Crisis sanitaria en Brasil: lo que se sabe de la intoxicación masiva por metanol,https://rpp.pe/mundo/latinoamerica/crisis-sanitaria-en-brasil-lo-que-se-sabe-de-la-intoxicacion-masiva-por-metanol-noticia-123459#1759813752398-n959zj0np,Las autoridades brasileñas investigan una intoxicación masiva por metanol que ha causado muertes y la caída del consumo de alcohol en el país. Se han reportado varios casos en diferentes estados.,,RPP Noticias,2025-10-07T05:09:12.398Z,cmgg1fs0c0003112g7epw4vrz,Deportes,#F59E0B
cmgg3o5sc012h13gh4al66xqf,Con caras nuevas: Selección Peruana empezó sus entrenamientos pensando en duelo ante Chile,https://rpp.pe/deportes/futbol/con-caras-nuevas-seleccion-peruana-empezo-sus-entrenamientos-pensando-en-duelo-ante-chile-noticia-123457#1759813752396-48bgxbyng,"Con la presencia de 20 futbolistas, la Selección Peruana empezó sus entrenamientos en La Videna FPF con miras al partido amistoso ante Chile. Felipe Chávez de Bayern Munich dijo presente.",,RPP Noticias,2025-10-07T05:09:12.397Z,cmgg1fs0c0003112g7epw4vrz,Deportes,#F59E0B
cmgg3o5sb012f13gh4t1m4k5j,Dirigentes transportistas acuerdan no continuar con el paro tras reunión con ministros,https://rpp.pe/politica/actualidad/dirigentes-transportistas-acuerdan-no-continuar-con-el-paro-tras-reunion-con-ministros-noticia-123456#1759813752395-yd1k35x2p,"Los representantes del sector sostuvieron una reunión con el jefe del Gabinete Ministerial, Eduardo Arana, y otros ministros en la que acordaron, entre otros puntos, la instalación de una mesa de trabajo.",,RPP Noticias,2025-10-07T05:09:12.396Z,cmgg1fs0b0001112g2lb2odtv,Política,#DC2626
cmgg3o5s7012b13ghla6jjf8t,Medio ambiente: Proyecto de conservación en la Amazonía peruana,https://www.radionacional.gob.pe/medio-ambiente/proyecto-de-conservacion-en-la-amazonia-peruana#1759813752391-jbrs4iz6m,Se lanza un nuevo proyecto de conservación en la Amazonía peruana que busca proteger la biodiversidad y promover el desarrollo sostenible en las comunidades locales.,,Radio Nacional del Perú,2025-10-07T05:09:12.391Z,cmgg1fs0g000a112g93a1z2i9,Medio Ambiente,#22C55E
cmgg3o5s6012913ghybyogzrn,Educación: Nuevas tecnologías llegan a escuelas rurales,https://www.radionacional.gob.pe/educacion/nuevas-tecnologias-llegan-a-escuelas-rurales#1759813752389-5or0k3nvl,"El Ministerio de Educación implementa programas de tecnología educativa en escuelas rurales, llevando internet y equipos informáticos a comunidades alejadas para mejorar la calidad educativa.",,Radio Nacional del Perú,2025-10-07T05:09:12.390Z,cmgg1fs0f0008112gsse5oyp2,Sociedad,#F97316
cmgg3o5s4012713ghp4bs5svg,Ministerio de Salud reporta avances en campaña de vacunación,https://www.radionacional.gob.pe/salud/ministerio-de-salud-reporta-avances-en-campana-de-vacunacion#1759813752388-uqp4hxi8r,"El Ministerio de Salud informó sobre los avances en la campaña de vacunación contra diversas enfermedades, alcanzando importantes coberturas en las regiones más vulnerables del país.",,Radio Nacional del Perú,2025-10-07T05:09:12.389Z,cmgg1fs0f0007112gev7odmxo,Salud,#10B981
cmgg3o5s3012513ghqydunjch,Cultura peruana celebra el Día Internacional de la Lengua Materna,https://www.radionacional.gob.pe/cultura/cultura-peruana-celebra-el-dia-internacional-de-la-lengua-materna#1759813752387-o0qecx2pz,"Diversas actividades culturales se realizan en todo el país para conmemorar el Día Internacional de la Lengua Materna, destacando la importancia de preservar las lenguas originarias del Perú.",,Radio Nacional del Perú,2025-10-07T05:09:12.388Z,cmgg1fs0b0000112g1dwxzwzw,Actualidad,#3B82F6
cmgg3o5s1012313ghby36oqbp,Gobierno anuncia nuevas medidas económicas para reactivar el país,https://www.radionacional.gob.pe/economia/gobierno-anuncia-nuevas-medidas-economicas-para-reactivar-el-pais#1759813752384-gwx85hx7s,"El Ministerio de Economía y Finanzas presentó un paquete de medidas destinadas a impulsar la reactivación económica del país, incluyendo incentivos fiscales y programas de apoyo a las pequeñas empresas.",,Radio Nacional del Perú,2025-10-07T05:09:12.385Z,cmgg1fs0c0002112gtz9dd9xz,Economía,#059669
cmgg3o3em010n13ghyj9cw2xv,"Miguel Ángel Russo, entrenador de Boca Juniors, en grave estado de salud",https://rpp.pe/deportes/futbol/miguel-angel-russo-entrenador-de-boca-juniors-en-grave-estado-de-salud-noticia-123460#1759813749310-0ecmsimiu,"El entrenador de Boca Juniors, Miguel Ángel Russo, se encuentra en grave estado de salud y fue internado en un centro médico. El club emitió un comunicado informando sobre su situación.",,RPP Noticias,2025-10-07T05:09:09.311Z,cmgg1fs0f0007112gev7odmxo,Salud,#10B981
cmgg3o3el010l13ghtqy4uw6x,Crisis sanitaria en Brasil: lo que se sabe de la intoxicación masiva por metanol,https://rpp.pe/mundo/latinoamerica/crisis-sanitaria-en-brasil-lo-que-se-sabe-de-la-intoxicacion-masiva-por-metanol-noticia-123459#1759813749309-nsyxs0t4q,Las autoridades brasileñas investigan una intoxicación masiva por metanol que ha causado muertes y la caída del consumo de alcohol en el país. Se han reportado varios casos en diferentes estados.,,RPP Noticias,2025-10-07T05:09:09.310Z,cmgg1fs0c0003112g7epw4vrz,Deportes,#F59E0B
cmgg3o3ek010h13ghndx6xkyw,Con caras nuevas: Selección Peruana empezó sus entrenamientos pensando en duelo ante Chile,https://rpp.pe/deportes/futbol/con-caras-nuevas-seleccion-peruana-empezo-sus-entrenamientos-pensando-en-duelo-ante-chile-noticia-123457#1759813749308-3ylgosemw,"Con la presencia de 20 futbolistas, la Selección Peruana empezó sus entrenamientos en La Videna FPF con miras al partido amistoso ante Chile. Felipe Chávez de Bayern Munich dijo presente.",,RPP Noticias,2025-10-07T05:09:09.308Z,cmgg1fs0c0003112g7epw4vrz,Deportes,#F59E0B
cmgg3o3ej010f13ghczoe2vf7,Dirigentes transportistas acuerdan no continuar con el paro tras reunión con ministros,https://rpp.pe/politica/actualidad/dirigentes-transportistas-acuerdan-no-continuar-con-el-paro-tras-reunion-con-ministros-noticia-123456#1759813749307-5h05gc4q6,"Los representantes del sector sostuvieron una reunión con el jefe del Gabinete Ministerial, Eduardo Arana, y otros ministros en la que acordaron, entre otros puntos, la instalación de una mesa de trabajo.",,RPP Noticias,2025-10-07T05:09:09.307Z,cmgg1fs0b0001112g2lb2odtv,Política,#DC2626
cmgg3o3ef010b13gh7mx5ky9w,Medio ambiente: Proyecto de conservación en la Amazonía peruana,https://www.radionacional.gob.pe/medio-ambiente/proyecto-de-conservacion-en-la-amazonia-peruana#1759813749303-gzwdfnvhq,Se lanza un nuevo proyecto de conservación en la Amazonía peruana que busca proteger la biodiversidad y promover el desarrollo sostenible en las comunidades locales.,,Radio Nacional del Perú,2025-10-07T05:09:09.303Z,cmgg1fs0g000a112g93a1z2i9,Medio Ambiente,#22C55E
cmgg3o3ee010913ghh412oq76,Educación: Nuevas tecnologías llegan a escuelas rurales,https://www.radionacional.gob.pe/educacion/nuevas-tecnologias-llegan-a-escuelas-rurales#1759813749302-6zbkzh842,"El Ministerio de Educación implementa programas de tecnología educativa en escuelas rurales, llevando internet y equipos informáticos a comunidades alejadas para mejorar la calidad educativa.",,Radio Nacional del Perú,2025-10-07T05:09:09.302Z,cmgg1fs0f0008112gsse5oyp2,Sociedad,#F97316
cmgg3o3ed010713gh88hbmi0y,Ministerio de Salud reporta avances en campaña de vacunación,https://www.radionacional.gob.pe/salud/ministerio-de-salud-reporta-avances-en-campana-de-vacunacion#1759813749301-arxfb8cxs,"El Ministerio de Salud informó sobre los avances en la campaña de vacunación contra diversas enfermedades, alcanzando importantes coberturas en las regiones más vulnerables del país.",,Radio Nacional del Perú,2025-10-07T05:09:09.301Z,cmgg1fs0f0007112gev7odmxo,Salud,#10B981
cmgg3o3eb010513gh5gdfbadk,Cultura peruana celebra el Día Internacional de la Lengua Materna,https://www.radionacional.gob.pe/cultura/cultura-peruana-celebra-el-dia-internacional-de-la-lengua-materna#1759813749299-ee54ofzx4,"Diversas actividades culturales se realizan en todo el país para conmemorar el Día Internacional de la Lengua Materna, destacando la importancia de preservar las lenguas originarias del Perú.",,Radio Nacional del Perú,2025-10-07T05:09:09.300Z,cmgg1fs0b0000112g1dwxzwzw,Actualidad,#3B82F6
cmgg3o3e9010313ghsykicooy,Gobierno anuncia nuevas medidas económicas para reactivar el país,https://www.radionacional.gob.pe/economia/gobierno-anuncia-nuevas-medidas-economicas-para-reactivar-el-pais#1759813749296-hsxgl247y,"El Ministerio de Economía y Finanzas presentó un paquete de medidas destinadas a impulsar la reactivación económica del país, incluyendo incentivos fiscales y programas de apoyo a las pequeñas empresas.",,Radio Nacional del Perú,2025-10-07T05:09:09.297Z,cmgg1fs0c0002112gtz9dd9xz,Economía,#059669
cmgg3o25z00yn13ghrf4uqo02,"Miguel Ángel Russo, entrenador de Boca Juniors, en grave estado de salud",https://rpp.pe/deportes/futbol/miguel-angel-russo-entrenador-de-boca-juniors-en-grave-estado-de-salud-noticia-123460#1759813747703-k110qt4na,"El entrenador de Boca Juniors, Miguel Ángel Russo, se encuentra en grave estado de salud y fue internado en un centro médico. El club emitió un comunicado informando sobre su situación.",,RPP Noticias,2025-10-07T05:09:07.703Z,cmgg1fs0f0007112gev7odmxo,Salud,#10B981
cmgg3o25y00yl13ghl0o6j834,Crisis sanitaria en Brasil: lo que se sabe de la intoxicación masiva por metanol,https://rpp.pe/mundo/latinoamerica/crisis-sanitaria-en-brasil-lo-que-se-sabe-de-la-intoxicacion-masiva-por-metanol-noticia-123459#1759813747702-hapgukkv2,Las autoridades brasileñas investigan una intoxicación masiva por metanol que ha causado muertes y la caída del consumo de alcohol en el país. Se han reportado varios casos en diferentes estados.,,RPP Noticias,2025-10-07T05:09:07.702Z,cmgg1fs0c0003112g7epw4vrz,Deportes,#F59E0B
cmgg3o25v00yf13ghc8jo8h0c,Dirigentes transportistas acuerdan no continuar con el paro tras reunión con ministros,https://rpp.pe/politica/actualidad/dirigentes-transportistas-acuerdan-no-continuar-con-el-paro-tras-reunion-con-ministros-noticia-123456#1759813747699-jd497wedv,"Los representantes del sector sostuvieron una reunión con el jefe del Gabinete Ministerial, Eduardo Arana, y otros ministros en la que acordaron, entre otros puntos, la instalación de una mesa de trabajo.",,RPP Noticias,2025-10-07T05:09:07.700Z,cmgg1fs0b0001112g2lb2odtv,Política,#DC2626
cmgg3o25w00yh13ghud59sqwe,Con caras nuevas: Selección Peruana empezó sus entrenamientos pensando en duelo ante Chile,https://rpp.pe/deportes/futbol/con-caras-nuevas-seleccion-peruana-empezo-sus-entrenamientos-pensando-en-duelo-ante-chile-noticia-123457#1759813747700-f4aich4m4,"Con la presencia de 20 futbolistas, la Selección Peruana empezó sus entrenamientos en La Videna FPF con miras al partido amistoso ante Chile. Felipe Chávez de Bayern Munich dijo presente.",,RPP Noticias,2025-10-07T05:09:07.700Z,cmgg1fs0c0003112g7epw4vrz,Deportes,#F59E0B
cmgg3o25r00yb13ghp0k8ik09,Medio ambiente: Proyecto de conservación en la Amazonía peruana,https://www.radionacional.gob.pe/medio-ambiente/proyecto-de-conservacion-en-la-amazonia-peruana#1759813747694-bbzyjyhc6,Se lanza un nuevo proyecto de conservación en la Amazonía peruana que busca proteger la biodiversidad y promover el desarrollo sostenible en las comunidades locales.,,Radio Nacional del Perú,2025-10-07T05:09:07.695Z,cmgg1fs0g000a112g93a1z2i9,Medio Ambiente,#22C55E
cmgg3o25q00y913ghgug4olf4,Educación: Nuevas tecnologías llegan a escuelas rurales,https://www.radionacional.gob.pe/educacion/nuevas-tecnologias-llegan-a-escuelas-rurales#1759813747693-rqagqluj6,"El Ministerio de Educación implementa programas de tecnología educativa en escuelas rurales, llevando internet y equipos informáticos a comunidades alejadas para mejorar la calidad educativa.",,Radio Nacional del Perú,2025-10-07T05:09:07.694Z,cmgg1fs0f0008112gsse5oyp2,Sociedad,#F97316
cmgg3o25o00y713ghya5z3ip8,Ministerio de Salud reporta avances en campaña de vacunación,https://www.radionacional.gob.pe/salud/ministerio-de-salud-reporta-avances-en-campana-de-vacunacion#1759813747692-b48yykiwc,"El Ministerio de Salud informó sobre los avances en la campaña de vacunación contra diversas enfermedades, alcanzando importantes coberturas en las regiones más vulnerables del país.",,Radio Nacional del Perú,2025-10-07T05:09:07.693Z,cmgg1fs0f0007112gev7odmxo,Salud,#10B981
cmgg3o25m00y513ghkkmiptha,Cultura peruana celebra el Día Internacional de la Lengua Materna,https://www.radionacional.gob.pe/cultura/cultura-peruana-celebra-el-dia-internacional-de-la-lengua-materna#1759813747690-09uiu9w9j,"Diversas actividades culturales se realizan en todo el país para conmemorar el Día Internacional de la Lengua Materna, destacando la importancia de preservar las lenguas originarias del Perú.",,Radio Nacional del Perú,2025-10-07T05:09:07.691Z,cmgg1fs0b0000112g1dwxzwzw,Actualidad,#3B82F6
cmgg3o25j00y313gh36rgzwrd,Gobierno anuncia nuevas medidas económicas para reactivar el país,https://www.radionacional.gob.pe/economia/gobierno-anuncia-nuevas-medidas-economicas-para-reactivar-el-pais#1759813747687-sjt1634fw,"El Ministerio de Economía y Finanzas presentó un paquete de medidas destinadas a impulsar la reactivación económica del país, incluyendo incentivos fiscales y programas de apoyo a las pequeñas empresas.",,Radio Nacional del Perú,2025-10-07T05:09:07.688Z,cmgg1fs0c0002112gtz9dd9xz,Economía,#059669
cmgg3o07m00wn13gh997l3zit,"Miguel Ángel Russo, entrenador de Boca Juniors, en grave estado de salud",https://rpp.pe/deportes/futbol/miguel-angel-russo-entrenador-de-boca-juniors-en-grave-estado-de-salud-noticia-123460#1759813745170-5jlonsupl,"El entrenador de Boca Juniors, Miguel Ángel Russo, se encuentra en grave estado de salud y fue internado en un centro médico. El club emitió un comunicado informando sobre su situación.",,RPP Noticias,2025-10-07T05:09:05.170Z,cmgg1fs0f0007112gev7odmxo,Salud,#10B981
cmgg3o07l00wl13ghcyu8c83s,Crisis sanitaria en Brasil: lo que se sabe de la intoxicación masiva por metanol,https://rpp.pe/mundo/latinoamerica/crisis-sanitaria-en-brasil-lo-que-se-sabe-de-la-intoxicacion-masiva-por-metanol-noticia-123459#1759813745169-hln5imuxi,Las autoridades brasileñas investigan una intoxicación masiva por metanol que ha causado muertes y la caída del consumo de alcohol en el país. Se han reportado varios casos en diferentes estados.,,RPP Noticias,2025-10-07T05:09:05.169Z,cmgg1fs0c0003112g7epw4vrz,Deportes,#F59E0B
cmgg3o07j00wh13gh287a75zw,Con caras nuevas: Selección Peruana empezó sus entrenamientos pensando en duelo ante Chile,https://rpp.pe/deportes/futbol/con-caras-nuevas-seleccion-peruana-empezo-sus-entrenamientos-pensando-en-duelo-ante-chile-noticia-123457#1759813745167-uhicagxtn,"Con la presencia de 20 futbolistas, la Selección Peruana empezó sus entrenamientos en La Videna FPF con miras al partido amistoso ante Chile. Felipe Chávez de Bayern Munich dijo presente.",,RPP Noticias,2025-10-07T05:09:05.168Z,cmgg1fs0c0003112g7epw4vrz,Deportes,#F59E0B
cmgg3o07j00wf13ghfdf7wdfs,Dirigentes transportistas acuerdan no continuar con el paro tras reunión con ministros,https://rpp.pe/politica/actualidad/dirigentes-transportistas-acuerdan-no-continuar-con-el-paro-tras-reunion-con-ministros-noticia-123456#1759813745166-eidwod7kj,"Los representantes del sector sostuvieron una reunión con el jefe del Gabinete Ministerial, Eduardo Arana, y otros ministros en la que acordaron, entre otros puntos, la instalación de una mesa de trabajo.",,RPP Noticias,2025-10-07T05:09:05.167Z,cmgg1fs0b0001112g2lb2odtv,Política,#DC2626
cmgg3o07e00wb13ghtjmwox8c,Medio ambiente: Proyecto de conservación en la Amazonía peruana,https://www.radionacional.gob.pe/medio-ambiente/proyecto-de-conservacion-en-la-amazonia-peruana#1759813745162-llmtnq3k8,Se lanza un nuevo proyecto de conservación en la Amazonía peruana que busca proteger la biodiversidad y promover el desarrollo sostenible en las comunidades locales.,,Radio Nacional del Perú,2025-10-07T05:09:05.162Z,cmgg1fs0g000a112g93a1z2i9,Medio Ambiente,#22C55E
cmgg3o07d00w913ghrbc4d9oc,Educación: Nuevas tecnologías llegan a escuelas rurales,https://www.radionacional.gob.pe/educacion/nuevas-tecnologias-llegan-a-escuelas-rurales#1759813745161-jx6n0yqo1,"El Ministerio de Educación implementa programas de tecnología educativa en escuelas rurales, llevando internet y equipos informáticos a comunidades alejadas para mejorar la calidad educativa.",,Radio Nacional del Perú,2025-10-07T05:09:05.161Z,cmgg1fs0f0008112gsse5oyp2,Sociedad,#F97316
cmgg3o07c00w713gh2ylddyhh,Ministerio de Salud reporta avances en campaña de vacunación,https://www.radionacional.gob.pe/salud/ministerio-de-salud-reporta-avances-en-campana-de-vacunacion#1759813745160-srkmcy50e,"El Ministerio de Salud informó sobre los avances en la campaña de vacunación contra diversas enfermedades, alcanzando importantes coberturas en las regiones más vulnerables del país.",,Radio Nacional del Perú,2025-10-07T05:09:05.160Z,cmgg1fs0f0007112gev7odmxo,Salud,#10B981
cmgg3o07b00w513ghqngaoc4i,Cultura peruana celebra el Día Internacional de la Lengua Materna,https://www.radionacional.gob.pe/cultura/cultura-peruana-celebra-el-dia-internacional-de-la-lengua-materna#1759813745158-8h4qldqqq,"Diversas actividades culturales se realizan en todo el país para conmemorar el Día Internacional de la Lengua Materna, destacando la importancia de preservar las lenguas originarias del Perú.",,Radio Nacional del Perú,2025-10-07T05:09:05.159Z,cmgg1fs0b0000112g1dwxzwzw,Actualidad,#3B82F6
cmgg3o07800w313ghv7xw2gua,Gobierno anuncia nuevas medidas económicas para reactivar el país,https://www.radionacional.gob.pe/economia/gobierno-anuncia-nuevas-medidas-economicas-para-reactivar-el-pais#1759813745156-uoh61lcuw,"El Ministerio de Economía y Finanzas presentó un paquete de medidas destinadas a impulsar la reactivación económica del país, incluyendo incentivos fiscales y programas de apoyo a las pequeñas empresas.",,Radio Nacional del Perú,2025-10-07T05:09:05.157Z,cmgg1fs0c0002112gtz9dd9xz,Economía,#059669
cmgg3nvt400un13ghgzckf2s5,"Miguel Ángel Russo, entrenador de Boca Juniors, en grave estado de salud",https://rpp.pe/deportes/futbol/miguel-angel-russo-entrenador-de-boca-juniors-en-grave-estado-de-salud-noticia-123460#1759813739464-rmyiwb3ab,"El entrenador de Boca Juniors, Miguel Ángel Russo, se encuentra en grave estado de salud y fue internado en un centro médico. El club emitió un comunicado informando sobre su situación.",,RPP Noticias,2025-10-07T05:08:59.465Z,cmgg1fs0f0007112gev7odmxo,Salud,#10B981
cmgg3nvt300ul13ghvh7zvo0o,Crisis sanitaria en Brasil: lo que se sabe de la intoxicación masiva por metanol,https://rpp.pe/mundo/latinoamerica/crisis-sanitaria-en-brasil-lo-que-se-sabe-de-la-intoxicacion-masiva-por-metanol-noticia-123459#1759813739463-jswnbqixv,Las autoridades brasileñas investigan una intoxicación masiva por metanol que ha causado muertes y la caída del consumo de alcohol en el país. Se han reportado varios casos en diferentes estados.,,RPP Noticias,2025-10-07T05:08:59.464Z,cmgg1fs0c0003112g7epw4vrz,Deportes,#F59E0B
cmgg3nvt100uf13ghwuij6qxk,Dirigentes transportistas acuerdan no continuar con el paro tras reunión con ministros,https://rpp.pe/politica/actualidad/dirigentes-transportistas-acuerdan-no-continuar-con-el-paro-tras-reunion-con-ministros-noticia-123456#1759813739461-m1ct9pw7m,"Los representantes del sector sostuvieron una reunión con el jefe del Gabinete Ministerial, Eduardo Arana, y otros ministros en la que acordaron, entre otros puntos, la instalación de una mesa de trabajo.",,RPP Noticias,2025-10-07T05:08:59.462Z,cmgg1fs0b0001112g2lb2odtv,Política,#DC2626
cmgg3nvt200uh13ghg6djx28h,Con caras nuevas: Selección Peruana empezó sus entrenamientos pensando en duelo ante Chile,https://rpp.pe/deportes/futbol/con-caras-nuevas-seleccion-peruana-empezo-sus-entrenamientos-pensando-en-duelo-ante-chile-noticia-123457#1759813739462-akkrpm6tg,"Con la presencia de 20 futbolistas, la Selección Peruana empezó sus entrenamientos en La Videna FPF con miras al partido amistoso ante Chile. Felipe Chávez de Bayern Munich dijo presente.",,RPP Noticias,2025-10-07T05:08:59.462Z,cmgg1fs0c0003112g7epw4vrz,Deportes,#F59E0B
cmgg3nvsx00ub13ghi3xmotu1,Medio ambiente: Proyecto de conservación en la Amazonía peruana,https://www.radionacional.gob.pe/medio-ambiente/proyecto-de-conservacion-en-la-amazonia-peruana#1759813739457-ujrrtdfsc,Se lanza un nuevo proyecto de conservación en la Amazonía peruana que busca proteger la biodiversidad y promover el desarrollo sostenible en las comunidades locales.,,Radio Nacional del Perú,2025-10-07T05:08:59.457Z,cmgg1fs0g000a112g93a1z2i9,Medio Ambiente,#22C55E
cmgg3nvsw00u913ghuu504l2a,Educación: Nuevas tecnologías llegan a escuelas rurales,https://www.radionacional.gob.pe/educacion/nuevas-tecnologias-llegan-a-escuelas-rurales#1759813739455-qca9fs650,"El Ministerio de Educación implementa programas de tecnología educativa en escuelas rurales, llevando internet y equipos informáticos a comunidades alejadas para mejorar la calidad educativa.",,Radio Nacional del Perú,2025-10-07T05:08:59.456Z,cmgg1fs0f0008112gsse5oyp2,Sociedad,#F97316
cmgg3nvsv00u713gh8kg1ihge,Ministerio de Salud reporta avances en campaña de vacunación,https://www.radionacional.gob.pe/salud/ministerio-de-salud-reporta-avances-en-campana-de-vacunacion#1759813739454-cxzaxqm9q,"El Ministerio de Salud informó sobre los avances en la campaña de vacunación contra diversas enfermedades, alcanzando importantes coberturas en las regiones más vulnerables del país.",,Radio Nacional del Perú,2025-10-07T05:08:59.455Z,cmgg1fs0f0007112gev7odmxo,Salud,#10B981
cmgg3nvst00u513ghsrm1oej4,Cultura peruana celebra el Día Internacional de la Lengua Materna,https://www.radionacional.gob.pe/cultura/cultura-peruana-celebra-el-dia-internacional-de-la-lengua-materna#1759813739453-dyi96uiln,"Diversas actividades culturales se realizan en todo el país para conmemorar el Día Internacional de la Lengua Materna, destacando la importancia de preservar las lenguas originarias del Perú.",,Radio Nacional del Perú,2025-10-07T05:08:59.454Z,cmgg1fs0b0000112g1dwxzwzw,Actualidad,#3B82F6
cmgg3nvsr00u313ghe2e7mwgb,Gobierno anuncia nuevas medidas económicas para reactivar el país,https://www.radionacional.gob.pe/economia/gobierno-anuncia-nuevas-medidas-economicas-para-reactivar-el-pais#1759813739450-8wanjwhzy,"El Ministerio de Economía y Finanzas presentó un paquete de medidas destinadas a impulsar la reactivación económica del país, incluyendo incentivos fiscales y programas de apoyo a las pequeñas empresas.",,Radio Nacional del Perú,2025-10-07T05:08:59.451Z,cmgg1fs0c0002112gtz9dd9xz,Economía,#059669
cmgg3nuh800sn13ghbkyi0eau,"Miguel Ángel Russo, entrenador de Boca Juniors, en grave estado de salud",https://rpp.pe/deportes/futbol/miguel-angel-russo-entrenador-de-boca-juniors-en-grave-estado-de-salud-noticia-123460#1759813737740-nubcju0lt,"El entrenador de Boca Juniors, Miguel Ángel Russo, se encuentra en grave estado de salud y fue internado en un centro médico. El club emitió un comunicado informando sobre su situación.",,RPP Noticias,2025-10-07T05:08:57.741Z,cmgg1fs0f0007112gev7odmxo,Salud,#10B981
cmgg3nuh700sl13ghnii3t4wg,Crisis sanitaria en Brasil: lo que se sabe de la intoxicación masiva por metanol,https://rpp.pe/mundo/latinoamerica/crisis-sanitaria-en-brasil-lo-que-se-sabe-de-la-intoxicacion-masiva-por-metanol-noticia-123459#1759813737739-9thzvqij9,Las autoridades brasileñas investigan una intoxicación masiva por metanol que ha causado muertes y la caída del consumo de alcohol en el país. Se han reportado varios casos en diferentes estados.,,RPP Noticias,2025-10-07T05:08:57.740Z,cmgg1fs0c0003112g7epw4vrz,Deportes,#F59E0B
cmgg3nuh500sf13ght2yydlm1,Dirigentes transportistas acuerdan no continuar con el paro tras reunión con ministros,https://rpp.pe/politica/actualidad/dirigentes-transportistas-acuerdan-no-continuar-con-el-paro-tras-reunion-con-ministros-noticia-123456#1759813737737-lol0h9xkq,"Los representantes del sector sostuvieron una reunión con el jefe del Gabinete Ministerial, Eduardo Arana, y otros ministros en la que acordaron, entre otros puntos, la instalación de una mesa de trabajo.",,RPP Noticias,2025-10-07T05:08:57.738Z,cmgg1fs0b0001112g2lb2odtv,Política,#DC2626
cmgg3nuh600sh13ghvlhv2vq2,Con caras nuevas: Selección Peruana empezó sus entrenamientos pensando en duelo ante Chile,https://rpp.pe/deportes/futbol/con-caras-nuevas-seleccion-peruana-empezo-sus-entrenamientos-pensando-en-duelo-ante-chile-noticia-123457#1759813737738-rz9009sei,"Con la presencia de 20 futbolistas, la Selección Peruana empezó sus entrenamientos en La Videna FPF con miras al partido amistoso ante Chile. Felipe Chávez de Bayern Munich dijo presente.",,RPP Noticias,2025-10-07T05:08:57.738Z,cmgg1fs0c0003112g7epw4vrz,Deportes,#F59E0B
cmgg3nuh000sb13gh2fi7vnh3,Medio ambiente: Proyecto de conservación en la Amazonía peruana,https://www.radionacional.gob.pe/medio-ambiente/proyecto-de-conservacion-en-la-amazonia-peruana#1759813737732-7f0kuof93,Se lanza un nuevo proyecto de conservación en la Amazonía peruana que busca proteger la biodiversidad y promover el desarrollo sostenible en las comunidades locales.,,Radio Nacional del Perú,2025-10-07T05:08:57.733Z,cmgg1fs0g000a112g93a1z2i9,Medio Ambiente,#22C55E
cmgg3nugz00s913ghfe9bjfhj,Educación: Nuevas tecnologías llegan a escuelas rurales,https://www.radionacional.gob.pe/educacion/nuevas-tecnologias-llegan-a-escuelas-rurales#1759813737731-sevcfz9gk,"El Ministerio de Educación implementa programas de tecnología educativa en escuelas rurales, llevando internet y equipos informáticos a comunidades alejadas para mejorar la calidad educativa.",,Radio Nacional del Perú,2025-10-07T05:08:57.732Z,cmgg1fs0f0008112gsse5oyp2,Sociedad,#F97316
cmgg3nugy00s713ghewjqd62h,Ministerio de Salud reporta avances en campaña de vacunación,https://www.radionacional.gob.pe/salud/ministerio-de-salud-reporta-avances-en-campana-de-vacunacion#1759813737730-9e9dw8kf1,"El Ministerio de Salud informó sobre los avances en la campaña de vacunación contra diversas enfermedades, alcanzando importantes coberturas en las regiones más vulnerables del país.",,Radio Nacional del Perú,2025-10-07T05:08:57.731Z,cmgg1fs0f0007112gev7odmxo,Salud,#10B981
cmgg3nugx00s513ghkt0eoywj,Cultura peruana celebra el Día Internacional de la Lengua Materna,https://www.radionacional.gob.pe/cultura/cultura-peruana-celebra-el-dia-internacional-de-la-lengua-materna#1759813737728-w5qv7wbsf,"Diversas actividades culturales se realizan en todo el país para conmemorar el Día Internacional de la Lengua Materna, destacando la importancia de preservar las lenguas originarias del Perú.",,Radio Nacional del Perú,2025-10-07T05:08:57.729Z,cmgg1fs0b0000112g1dwxzwzw,Actualidad,#3B82F6
cmgg3nugu00s313ght3yf2mad,Gobierno anuncia nuevas medidas económicas para reactivar el país,https://www.radionacional.gob.pe/economia/gobierno-anuncia-nuevas-medidas-economicas-para-reactivar-el-pais#1759813737726-wd173ybk5,"El Ministerio de Economía y Finanzas presentó un paquete de medidas destinadas a impulsar la reactivación económica del país, incluyendo incentivos fiscales y programas de apoyo a las pequeñas empresas.",,Radio Nacional del Perú,2025-10-07T05:08:57.727Z,cmgg1fs0c0002112gtz9dd9xz,Economía,#059669
