id,titulo,url,contenido,imagen,fuente,fecha,categoriaId,categoriaNombre,categoriaColor
cmgg3nugu00s313ght3yf2mad,Gobierno anuncia nuevas medidas económicas para reactivar el país,https://www.radionacional.gob.pe/economia/gobierno-anuncia-nuevas-medidas-economicas-para-reactivar-el-pais#1759813737726-wd173ybk5,"El Ministerio de Economía y Finanzas presentó un paquete de medidas destinadas a impulsar la reactivación económica del país, incluyendo incentivos fiscales y programas de apoyo a las pequeñas empresas.",,Radio Nacional del Perú,2025-10-07T05:08:57.727Z,cmgg1fs0c0002112gtz9dd9xz,Economía,#059669
cmgg3nt5i00rz13ghy5m69jmi,Artículo de gestion.pe,https://gestion.pe//articulo-1#1759813736022-jdb0modt1,Contenido extraído usando selectores CSS personalizados...,,gestion.pe,2025-10-07T05:08:56.023Z,,Sin categoría,
cmgg3nt5h00rv13ghh2jn12nb,Artículo de www.infobae.com,https://www.infobae.com/peru//articulo-1#1759813736021-tqd0dmuze,Contenido extraído usando selectores CSS personalizados...,,www.infobae.com,2025-10-07T05:08:56.022Z,,Sin categoría,
cmgg3nt5g00rr13gh2x4oix78,Artículo de diariocorreo.pe,https://diariocorreo.pe//articulo-1#1759813736020-kcxq7041y,Contenido extraído usando selectores CSS personalizados...,,diariocorreo.pe,2025-10-07T05:08:56.021Z,,Sin categoría,
cmgg3nt5f00rn13ghg7viz0ee,Artículo de peru21.pe,https://peru21.pe//articulo-1#1759813736019-9e5t570zz,Contenido extraído usando selectores CSS personalizados...,,peru21.pe,2025-10-07T05:08:56.020Z,,Sin categoría,
cmgg3nt5e00rj13gh7ah3nftd,Artículo de larepublica.pe,https://larepublica.pe//articulo-1#1759813736018-vn6lm3p22,Contenido extraído usando selectores CSS personalizados...,,larepublica.pe,2025-10-07T05:08:56.019Z,,Sin categoría,
cmgg3nt5d00rf13ghrbomkmip,Artículo de elcomercio.pe,https://elcomercio.pe//articulo-1#1759813736017-luau7sb7u,Contenido extraído usando selectores CSS personalizados...,,elcomercio.pe,2025-10-07T05:08:56.017Z,,Sin categoría,
cmgg3nt5b00rb13ghcnjeogqq,Artículo de www.youtube.com,https://www.youtube.com/channel/UCkZCoc42IipR1ucqJmIehsA/articulo-1#1759813736015-c17ipycja,Contenido extraído usando selectores CSS personalizados...,,www.youtube.com,2025-10-07T05:08:56.016Z,,Sin categoría,
cmgg3nt5a00r713ghx46r34tc,Artículo de radios.com.pe,https://radios.com.pe/exitosa-lima//articulo-1#1759813736014-izqfsb1r4,Contenido extraído usando selectores CSS personalizados...,,radios.com.pe,2025-10-07T05:08:56.015Z,,Sin categoría,
cmgg3nt5900r313ghxep2n5qp,Artículo de streema.com,https://streema.com/radios/Radio_Noticias_Peru/articulo-1#1759813736013-qm0cdk3pq,Contenido extraído usando selectores CSS personalizados...,,streema.com,2025-10-07T05:08:56.013Z,,Sin categoría,
cmgg3nt5700qz13gh79yz9q5v,Artículo de radiouno.pe,https://radiouno.pe//articulo-1#1759813736011-yzfi29nk9,Contenido extraído usando selectores CSS personalizados...,,radiouno.pe,2025-10-07T05:08:56.012Z,,Sin categoría,
cmgg3nt5600qv13ghlm7lvdzz,Artículo de canaln.pe,https://canaln.pe//articulo-1#1759813736010-ekioe0852,Contenido extraído usando selectores CSS personalizados...,,canaln.pe,2025-10-07T05:08:56.010Z,,Sin categoría,
cmgg3nt5400qr13ghw98k5nhc,Artículo de www.exitosanoticias.pe,https://www.exitosanoticias.pe//articulo-1#1759813736008-1age0yr4p,Contenido extraído usando selectores CSS personalizados...,,www.exitosanoticias.pe,2025-10-07T05:08:56.009Z,,Sin categoría,
cmgg3nt5300qn13gh05kogr8i,"Miguel Ángel Russo, entrenador de Boca Juniors, en grave estado de salud",https://rpp.pe/deportes/futbol/miguel-angel-russo-entrenador-de-boca-juniors-en-grave-estado-de-salud-noticia-123460#1759813736006-0c57um9xn,"El entrenador de Boca Juniors, Miguel Ángel Russo, se encuentra en grave estado de salud y fue internado en un centro médico. El club emitió un comunicado informando sobre su situación.",,RPP Noticias,2025-10-07T05:08:56.007Z,cmgg1fs0f0007112gev7odmxo,Salud,#10B981
cmgg3nt5100qj13gh375kunam,Corpac reconoce que hubo 'breve interrupción' en el funcionamiento del sistema de control radar,https://rpp.pe/lima/actualidad/corpac-reconoce-que-hubo-breve-interrupcion-en-el-funcionamiento-del-sistema-de-control-radar-noticia-123458#1759813736005-xoqtmvvos,La Corporación Peruana de Aeropuertos y Aviación Comercial (Corpac) reconoció que hubo una breve interrupción en el funcionamiento del sistema de control radar en el aeropuerto Jorge Chávez.,,RPP Noticias,2025-10-07T05:08:56.006Z,,Sin categoría,
cmgg3nt5200ql13ghe2b1vtsz,Crisis sanitaria en Brasil: lo que se sabe de la intoxicación masiva por metanol,https://rpp.pe/mundo/latinoamerica/crisis-sanitaria-en-brasil-lo-que-se-sabe-de-la-intoxicacion-masiva-por-metanol-noticia-123459#1759813736006-kcnx121j7,Las autoridades brasileñas investigan una intoxicación masiva por metanol que ha causado muertes y la caída del consumo de alcohol en el país. Se han reportado varios casos en diferentes estados.,,RPP Noticias,2025-10-07T05:08:56.006Z,cmgg1fs0c0003112g7epw4vrz,Deportes,#F59E0B
cmgg3nt5000qh13ghnbh7erkj,Con caras nuevas: Selección Peruana empezó sus entrenamientos pensando en duelo ante Chile,https://rpp.pe/deportes/futbol/con-caras-nuevas-seleccion-peruana-empezo-sus-entrenamientos-pensando-en-duelo-ante-chile-noticia-123457#1759813736004-4tp2kt51l,"Con la presencia de 20 futbolistas, la Selección Peruana empezó sus entrenamientos en La Videna FPF con miras al partido amistoso ante Chile. Felipe Chávez de Bayern Munich dijo presente.",,RPP Noticias,2025-10-07T05:08:56.005Z,cmgg1fs0c0003112g7epw4vrz,Deportes,#F59E0B
cmgg3nt5000qf13ghfn9aewxe,Dirigentes transportistas acuerdan no continuar con el paro tras reunión con ministros,https://rpp.pe/politica/actualidad/dirigentes-transportistas-acuerdan-no-continuar-con-el-paro-tras-reunion-con-ministros-noticia-123456#1759813736003-e9hmy9ut1,"Los representantes del sector sostuvieron una reunión con el jefe del Gabinete Ministerial, Eduardo Arana, y otros ministros en la que acordaron, entre otros puntos, la instalación de una mesa de trabajo.",,RPP Noticias,2025-10-07T05:08:56.004Z,cmgg1fs0b0001112g2lb2odtv,Política,#DC2626
cmgg3nt4v00qb13gh2jcc6hoh,Medio ambiente: Proyecto de conservación en la Amazonía peruana,https://www.radionacional.gob.pe/medio-ambiente/proyecto-de-conservacion-en-la-amazonia-peruana#1759813735999-4l18texy2,Se lanza un nuevo proyecto de conservación en la Amazonía peruana que busca proteger la biodiversidad y promover el desarrollo sostenible en las comunidades locales.,,Radio Nacional del Perú,2025-10-07T05:08:55.999Z,cmgg1fs0g000a112g93a1z2i9,Medio Ambiente,#22C55E
cmgg3nt4u00q913ghjnnk2q8v,Educación: Nuevas tecnologías llegan a escuelas rurales,https://www.radionacional.gob.pe/educacion/nuevas-tecnologias-llegan-a-escuelas-rurales#1759813735998-m4wnh977q,"El Ministerio de Educación implementa programas de tecnología educativa en escuelas rurales, llevando internet y equipos informáticos a comunidades alejadas para mejorar la calidad educativa.",,Radio Nacional del Perú,2025-10-07T05:08:55.998Z,cmgg1fs0f0008112gsse5oyp2,Sociedad,#F97316
cmgg3nt4t00q713ghbv75gult,Ministerio de Salud reporta avances en campaña de vacunación,https://www.radionacional.gob.pe/salud/ministerio-de-salud-reporta-avances-en-campana-de-vacunacion#1759813735996-c2ge55x6g,"El Ministerio de Salud informó sobre los avances en la campaña de vacunación contra diversas enfermedades, alcanzando importantes coberturas en las regiones más vulnerables del país.",,Radio Nacional del Perú,2025-10-07T05:08:55.997Z,cmgg1fs0f0007112gev7odmxo,Salud,#10B981
cmgg3nt4r00q513gh7kzasb96,Cultura peruana celebra el Día Internacional de la Lengua Materna,https://www.radionacional.gob.pe/cultura/cultura-peruana-celebra-el-dia-internacional-de-la-lengua-materna#1759813735995-v8cbv33s2,"Diversas actividades culturales se realizan en todo el país para conmemorar el Día Internacional de la Lengua Materna, destacando la importancia de preservar las lenguas originarias del Perú.",,Radio Nacional del Perú,2025-10-07T05:08:55.996Z,cmgg1fs0b0000112g1dwxzwzw,Actualidad,#3B82F6
cmgg3nt4o00q313ghyvqnvfog,Gobierno anuncia nuevas medidas económicas para reactivar el país,https://www.radionacional.gob.pe/economia/gobierno-anuncia-nuevas-medidas-economicas-para-reactivar-el-pais#1759813735992-zdiolzqhu,"El Ministerio de Economía y Finanzas presentó un paquete de medidas destinadas a impulsar la reactivación económica del país, incluyendo incentivos fiscales y programas de apoyo a las pequeñas empresas.",,Radio Nacional del Perú,2025-10-07T05:08:55.993Z,cmgg1fs0c0002112gtz9dd9xz,Economía,#059669
cmgg3nruj00pz13gho8y4h8sw,Artículo de gestion.pe,https://gestion.pe//articulo-1#1759813734331-rfax4y3dx,Contenido extraído usando selectores CSS personalizados...,,gestion.pe,2025-10-07T05:08:54.332Z,,Sin categoría,
cmgg3nrui00pv13ghdthsdi7q,Artículo de www.infobae.com,https://www.infobae.com/peru//articulo-1#1759813734330-e61l1chaq,Contenido extraído usando selectores CSS personalizados...,,www.infobae.com,2025-10-07T05:08:54.331Z,,Sin categoría,
cmgg3nruh00pr13ghj7sscjb6,Artículo de diariocorreo.pe,https://diariocorreo.pe//articulo-1#1759813734329-fu57bnz39,Contenido extraído usando selectores CSS personalizados...,,diariocorreo.pe,2025-10-07T05:08:54.330Z,,Sin categoría,
cmgg3nrug00pn13gh2g7xflw9,Artículo de peru21.pe,https://peru21.pe//articulo-1#1759813734328-dnn1hgfcx,Contenido extraído usando selectores CSS personalizados...,,peru21.pe,2025-10-07T05:08:54.329Z,,Sin categoría,
cmgg3nruf00pj13ghkmk2b5hy,Artículo de larepublica.pe,https://larepublica.pe//articulo-1#1759813734327-p5agaaosw,Contenido extraído usando selectores CSS personalizados...,,larepublica.pe,2025-10-07T05:08:54.328Z,,Sin categoría,
cmgg3nrue00pf13ghxmm4bfev,Artículo de elcomercio.pe,https://elcomercio.pe//articulo-1#1759813734326-wlpbsglfe,Contenido extraído usando selectores CSS personalizados...,,elcomercio.pe,2025-10-07T05:08:54.326Z,,Sin categoría,
cmgg3nrud00pb13gh5motln2w,Artículo de www.youtube.com,https://www.youtube.com/channel/UCkZCoc42IipR1ucqJmIehsA/articulo-1#1759813734325-nv6io5yzw,Contenido extraído usando selectores CSS personalizados...,,www.youtube.com,2025-10-07T05:08:54.325Z,,Sin categoría,
cmgg3nrub00p713ghuar2skjp,Artículo de radios.com.pe,https://radios.com.pe/exitosa-lima//articulo-1#1759813734323-j5srqq7ld,Contenido extraído usando selectores CSS personalizados...,,radios.com.pe,2025-10-07T05:08:54.324Z,,Sin categoría,
cmgg3nrua00p313ghpgfscqzy,Artículo de streema.com,https://streema.com/radios/Radio_Noticias_Peru/articulo-1#1759813734322-sa81ww901,Contenido extraído usando selectores CSS personalizados...,,streema.com,2025-10-07T05:08:54.322Z,,Sin categoría,
cmgg3nru900oz13gha7b0otwy,Artículo de radiouno.pe,https://radiouno.pe//articulo-1#1759813734320-gq0cuv9th,Contenido extraído usando selectores CSS personalizados...,,radiouno.pe,2025-10-07T05:08:54.321Z,,Sin categoría,
cmgg3nru700ov13ghvw0wk9xh,Artículo de canaln.pe,https://canaln.pe//articulo-1#1759813734319-ti8jrq2zr,Contenido extraído usando selectores CSS personalizados...,,canaln.pe,2025-10-07T05:08:54.320Z,,Sin categoría,
cmgg3nru600or13ghz3ndvr9c,Artículo de www.exitosanoticias.pe,https://www.exitosanoticias.pe//articulo-1#1759813734318-a1iqsqly8,Contenido extraído usando selectores CSS personalizados...,,www.exitosanoticias.pe,2025-10-07T05:08:54.318Z,,Sin categoría,
cmgg3nru300ol13gh712sp3p4,Crisis sanitaria en Brasil: lo que se sabe de la intoxicación masiva por metanol,https://rpp.pe/mundo/latinoamerica/crisis-sanitaria-en-brasil-lo-que-se-sabe-de-la-intoxicacion-masiva-por-metanol-noticia-123459#1759813734315-9inog1ef5,Las autoridades brasileñas investigan una intoxicación masiva por metanol que ha causado muertes y la caída del consumo de alcohol en el país. Se han reportado varios casos en diferentes estados.,,RPP Noticias,2025-10-07T05:08:54.316Z,cmgg1fs0c0003112g7epw4vrz,Deportes,#F59E0B
cmgg3nru400on13ghs8zd2xod,"Miguel Ángel Russo, entrenador de Boca Juniors, en grave estado de salud",https://rpp.pe/deportes/futbol/miguel-angel-russo-entrenador-de-boca-juniors-en-grave-estado-de-salud-noticia-123460#1759813734316-r4mjjtfxy,"El entrenador de Boca Juniors, Miguel Ángel Russo, se encuentra en grave estado de salud y fue internado en un centro médico. El club emitió un comunicado informando sobre su situación.",,RPP Noticias,2025-10-07T05:08:54.316Z,cmgg1fs0f0007112gev7odmxo,Salud,#10B981
cmgg3nru200oj13ghuy9drxeb,Corpac reconoce que hubo 'breve interrupción' en el funcionamiento del sistema de control radar,https://rpp.pe/lima/actualidad/corpac-reconoce-que-hubo-breve-interrupcion-en-el-funcionamiento-del-sistema-de-control-radar-noticia-123458#1759813734314-g9ocw0o6p,La Corporación Peruana de Aeropuertos y Aviación Comercial (Corpac) reconoció que hubo una breve interrupción en el funcionamiento del sistema de control radar en el aeropuerto Jorge Chávez.,,RPP Noticias,2025-10-07T05:08:54.315Z,,Sin categoría,
cmgg3nru200oh13ghp2lp76wo,Con caras nuevas: Selección Peruana empezó sus entrenamientos pensando en duelo ante Chile,https://rpp.pe/deportes/futbol/con-caras-nuevas-seleccion-peruana-empezo-sus-entrenamientos-pensando-en-duelo-ante-chile-noticia-123457#1759813734314-xea7iz6ed,"Con la presencia de 20 futbolistas, la Selección Peruana empezó sus entrenamientos en La Videna FPF con miras al partido amistoso ante Chile. Felipe Chávez de Bayern Munich dijo presente.",,RPP Noticias,2025-10-07T05:08:54.314Z,cmgg1fs0c0003112g7epw4vrz,Deportes,#F59E0B
cmgg3nru100of13ghoyahje93,Dirigentes transportistas acuerdan no continuar con el paro tras reunión con ministros,https://rpp.pe/politica/actualidad/dirigentes-transportistas-acuerdan-no-continuar-con-el-paro-tras-reunion-con-ministros-noticia-123456#1759813734313-f9fxlih7k,"Los representantes del sector sostuvieron una reunión con el jefe del Gabinete Ministerial, Eduardo Arana, y otros ministros en la que acordaron, entre otros puntos, la instalación de una mesa de trabajo.",,RPP Noticias,2025-10-07T05:08:54.313Z,cmgg1fs0b0001112g2lb2odtv,Política,#DC2626
cmgg3nrtx00ob13ghi0m2zyql,Medio ambiente: Proyecto de conservación en la Amazonía peruana,https://www.radionacional.gob.pe/medio-ambiente/proyecto-de-conservacion-en-la-amazonia-peruana#1759813734309-2mtw0jqbu,Se lanza un nuevo proyecto de conservación en la Amazonía peruana que busca proteger la biodiversidad y promover el desarrollo sostenible en las comunidades locales.,,Radio Nacional del Perú,2025-10-07T05:08:54.309Z,cmgg1fs0g000a112g93a1z2i9,Medio Ambiente,#22C55E
cmgg3nrtw00o913gh3m1bp0pt,Educación: Nuevas tecnologías llegan a escuelas rurales,https://www.radionacional.gob.pe/educacion/nuevas-tecnologias-llegan-a-escuelas-rurales#1759813734307-6x6l7nd82,"El Ministerio de Educación implementa programas de tecnología educativa en escuelas rurales, llevando internet y equipos informáticos a comunidades alejadas para mejorar la calidad educativa.",,Radio Nacional del Perú,2025-10-07T05:08:54.308Z,cmgg1fs0f0008112gsse5oyp2,Sociedad,#F97316
cmgg3nrtv00o713ghbk8x4z80,Ministerio de Salud reporta avances en campaña de vacunación,https://www.radionacional.gob.pe/salud/ministerio-de-salud-reporta-avances-en-campana-de-vacunacion#1759813734306-v4sx9agas,"El Ministerio de Salud informó sobre los avances en la campaña de vacunación contra diversas enfermedades, alcanzando importantes coberturas en las regiones más vulnerables del país.",,Radio Nacional del Perú,2025-10-07T05:08:54.307Z,cmgg1fs0f0007112gev7odmxo,Salud,#10B981
cmgg3nrtt00o513ghm5j1fcbs,Cultura peruana celebra el Día Internacional de la Lengua Materna,https://www.radionacional.gob.pe/cultura/cultura-peruana-celebra-el-dia-internacional-de-la-lengua-materna#1759813734305-777ba4oep,"Diversas actividades culturales se realizan en todo el país para conmemorar el Día Internacional de la Lengua Materna, destacando la importancia de preservar las lenguas originarias del Perú.",,Radio Nacional del Perú,2025-10-07T05:08:54.305Z,cmgg1fs0b0000112g1dwxzwzw,Actualidad,#3B82F6
cmgg3nrtr00o313ghdm6txt2f,Gobierno anuncia nuevas medidas económicas para reactivar el país,https://www.radionacional.gob.pe/economia/gobierno-anuncia-nuevas-medidas-economicas-para-reactivar-el-pais#1759813734302-bons79tij,"El Ministerio de Economía y Finanzas presentó un paquete de medidas destinadas a impulsar la reactivación económica del país, incluyendo incentivos fiscales y programas de apoyo a las pequeñas empresas.",,Radio Nacional del Perú,2025-10-07T05:08:54.303Z,cmgg1fs0c0002112gtz9dd9xz,Economía,#059669
cmgg3nqfw00nz13ghgcqboqyn,Artículo de gestion.pe,https://gestion.pe//articulo-1#1759813732508-lwmc1iv0w,Contenido extraído usando selectores CSS personalizados...,,gestion.pe,2025-10-07T05:08:52.508Z,,Sin categoría,
cmgg3nqfv00nv13ghjmecp07h,Artículo de www.infobae.com,https://www.infobae.com/peru//articulo-1#1759813732507-9rv16exxx,Contenido extraído usando selectores CSS personalizados...,,www.infobae.com,2025-10-07T05:08:52.507Z,,Sin categoría,
cmgg3nqfu00nr13ghw81s68vu,Artículo de diariocorreo.pe,https://diariocorreo.pe//articulo-1#1759813732506-nw7fxuxbp,Contenido extraído usando selectores CSS personalizados...,,diariocorreo.pe,2025-10-07T05:08:52.506Z,,Sin categoría,
cmgg3nqft00nn13ghi287ipqg,Artículo de peru21.pe,https://peru21.pe//articulo-1#1759813732505-oee2250of,Contenido extraído usando selectores CSS personalizados...,,peru21.pe,2025-10-07T05:08:52.505Z,,Sin categoría,
cmgg3nqfs00nj13ghghon8tr9,Artículo de larepublica.pe,https://larepublica.pe//articulo-1#1759813732504-ruv8x31y0,Contenido extraído usando selectores CSS personalizados...,,larepublica.pe,2025-10-07T05:08:52.504Z,,Sin categoría,
cmgg3nqfq00nf13ghbj400x5l,Artículo de elcomercio.pe,https://elcomercio.pe//articulo-1#1759813732502-4e2mqz575,Contenido extraído usando selectores CSS personalizados...,,elcomercio.pe,2025-10-07T05:08:52.503Z,,Sin categoría,
cmgg3nqfp00nb13gh97ymxwvx,Artículo de www.youtube.com,https://www.youtube.com/channel/UCkZCoc42IipR1ucqJmIehsA/articulo-1#1759813732501-56h0f2yvs,Contenido extraído usando selectores CSS personalizados...,,www.youtube.com,2025-10-07T05:08:52.502Z,,Sin categoría,
cmgg3nqfo00n713ghokvnbqxn,Artículo de radios.com.pe,https://radios.com.pe/exitosa-lima//articulo-1#1759813732500-ac7u9h3xp,Contenido extraído usando selectores CSS personalizados...,,radios.com.pe,2025-10-07T05:08:52.501Z,,Sin categoría,
cmgg3nqfn00n313ghezlrhl69,Artículo de streema.com,https://streema.com/radios/Radio_Noticias_Peru/articulo-1#1759813732499-c61y5jrac,Contenido extraído usando selectores CSS personalizados...,,streema.com,2025-10-07T05:08:52.499Z,,Sin categoría,
cmgg3nqfl00mz13gh06c85ooa,Artículo de radiouno.pe,https://radiouno.pe//articulo-1#1759813732497-yujsdzhua,Contenido extraído usando selectores CSS personalizados...,,radiouno.pe,2025-10-07T05:08:52.498Z,,Sin categoría,
cmgg3nqfk00mv13ghqjycv5g1,Artículo de canaln.pe,https://canaln.pe//articulo-1#1759813732496-ki7soru68,Contenido extraído usando selectores CSS personalizados...,,canaln.pe,2025-10-07T05:08:52.496Z,,Sin categoría,
cmgg3nqfi00mr13ghdylprhxi,Artículo de www.exitosanoticias.pe,https://www.exitosanoticias.pe//articulo-1#1759813732494-iqqnsutfx,Contenido extraído usando selectores CSS personalizados...,,www.exitosanoticias.pe,2025-10-07T05:08:52.495Z,,Sin categoría,
cmgg3nqfg00mn13gh4srk379g,"Miguel Ángel Russo, entrenador de Boca Juniors, en grave estado de salud",https://rpp.pe/deportes/futbol/miguel-angel-russo-entrenador-de-boca-juniors-en-grave-estado-de-salud-noticia-123460#1759813732492-04kvjtl2m,"El entrenador de Boca Juniors, Miguel Ángel Russo, se encuentra en grave estado de salud y fue internado en un centro médico. El club emitió un comunicado informando sobre su situación.",,RPP Noticias,2025-10-07T05:08:52.493Z,cmgg1fs0f0007112gev7odmxo,Salud,#10B981
cmgg3nqfg00ml13ghh821k4sw,Crisis sanitaria en Brasil: lo que se sabe de la intoxicación masiva por metanol,https://rpp.pe/mundo/latinoamerica/crisis-sanitaria-en-brasil-lo-que-se-sabe-de-la-intoxicacion-masiva-por-metanol-noticia-123459#1759813732492-3bt1eb4pd,Las autoridades brasileñas investigan una intoxicación masiva por metanol que ha causado muertes y la caída del consumo de alcohol en el país. Se han reportado varios casos en diferentes estados.,,RPP Noticias,2025-10-07T05:08:52.492Z,cmgg1fs0c0003112g7epw4vrz,Deportes,#F59E0B
cmgg3nqfe00mh13ghhmx1csxs,Con caras nuevas: Selección Peruana empezó sus entrenamientos pensando en duelo ante Chile,https://rpp.pe/deportes/futbol/con-caras-nuevas-seleccion-peruana-empezo-sus-entrenamientos-pensando-en-duelo-ante-chile-noticia-123457#1759813732490-3p3bnsxqn,"Con la presencia de 20 futbolistas, la Selección Peruana empezó sus entrenamientos en La Videna FPF con miras al partido amistoso ante Chile. Felipe Chávez de Bayern Munich dijo presente.",,RPP Noticias,2025-10-07T05:08:52.491Z,cmgg1fs0c0003112g7epw4vrz,Deportes,#F59E0B
cmgg3nqff00mj13ghfi56mt0o,Corpac reconoce que hubo 'breve interrupción' en el funcionamiento del sistema de control radar,https://rpp.pe/lima/actualidad/corpac-reconoce-que-hubo-breve-interrupcion-en-el-funcionamiento-del-sistema-de-control-radar-noticia-123458#1759813732491-bdtun0z3r,La Corporación Peruana de Aeropuertos y Aviación Comercial (Corpac) reconoció que hubo una breve interrupción en el funcionamiento del sistema de control radar en el aeropuerto Jorge Chávez.,,RPP Noticias,2025-10-07T05:08:52.491Z,,Sin categoría,
cmgg3nqfe00mf13gh1xb8ynio,Dirigentes transportistas acuerdan no continuar con el paro tras reunión con ministros,https://rpp.pe/politica/actualidad/dirigentes-transportistas-acuerdan-no-continuar-con-el-paro-tras-reunion-con-ministros-noticia-123456#1759813732489-ogugksitv,"Los representantes del sector sostuvieron una reunión con el jefe del Gabinete Ministerial, Eduardo Arana, y otros ministros en la que acordaron, entre otros puntos, la instalación de una mesa de trabajo.",,RPP Noticias,2025-10-07T05:08:52.490Z,cmgg1fs0b0001112g2lb2odtv,Política,#DC2626
cmgg3nqf900mb13ghuh3x3tog,Medio ambiente: Proyecto de conservación en la Amazonía peruana,https://www.radionacional.gob.pe/medio-ambiente/proyecto-de-conservacion-en-la-amazonia-peruana#1759813732485-4yi2mpnui,Se lanza un nuevo proyecto de conservación en la Amazonía peruana que busca proteger la biodiversidad y promover el desarrollo sostenible en las comunidades locales.,,Radio Nacional del Perú,2025-10-07T05:08:52.485Z,cmgg1fs0g000a112g93a1z2i9,Medio Ambiente,#22C55E
cmgg3nqf800m913ghh0645vnl,Educación: Nuevas tecnologías llegan a escuelas rurales,https://www.radionacional.gob.pe/educacion/nuevas-tecnologias-llegan-a-escuelas-rurales#1759813732484-ld88ge5us,"El Ministerio de Educación implementa programas de tecnología educativa en escuelas rurales, llevando internet y equipos informáticos a comunidades alejadas para mejorar la calidad educativa.",,Radio Nacional del Perú,2025-10-07T05:08:52.484Z,cmgg1fs0f0008112gsse5oyp2,Sociedad,#F97316
cmgg3nqf700m713ghd0idaug2,Ministerio de Salud reporta avances en campaña de vacunación,https://www.radionacional.gob.pe/salud/ministerio-de-salud-reporta-avances-en-campana-de-vacunacion#1759813732482-7yoa28o2t,"El Ministerio de Salud informó sobre los avances en la campaña de vacunación contra diversas enfermedades, alcanzando importantes coberturas en las regiones más vulnerables del país.",,Radio Nacional del Perú,2025-10-07T05:08:52.483Z,cmgg1fs0f0007112gev7odmxo,Salud,#10B981
cmgg3nqf500m513ghcvvay4as,Cultura peruana celebra el Día Internacional de la Lengua Materna,https://www.radionacional.gob.pe/cultura/cultura-peruana-celebra-el-dia-internacional-de-la-lengua-materna#1759813732481-xcwtyo6bk,"Diversas actividades culturales se realizan en todo el país para conmemorar el Día Internacional de la Lengua Materna, destacando la importancia de preservar las lenguas originarias del Perú.",,Radio Nacional del Perú,2025-10-07T05:08:52.481Z,cmgg1fs0b0000112g1dwxzwzw,Actualidad,#3B82F6
cmgg3nqf300m313ghmu81abov,Gobierno anuncia nuevas medidas económicas para reactivar el país,https://www.radionacional.gob.pe/economia/gobierno-anuncia-nuevas-medidas-economicas-para-reactivar-el-pais#1759813732478-sdp3jr2wc,"El Ministerio de Economía y Finanzas presentó un paquete de medidas destinadas a impulsar la reactivación económica del país, incluyendo incentivos fiscales y programas de apoyo a las pequeñas empresas.",,Radio Nacional del Perú,2025-10-07T05:08:52.479Z,cmgg1fs0c0002112gtz9dd9xz,Economía,#059669
cmgg3noh700lz13gho73vrhud,Artículo de gestion.pe,https://gestion.pe//articulo-1#1759813729963-vzi01rbab,Contenido extraído usando selectores CSS personalizados...,,gestion.pe,2025-10-07T05:08:49.964Z,,Sin categoría,
cmgg3noh600lv13gh4t16444v,Artículo de www.infobae.com,https://www.infobae.com/peru//articulo-1#1759813729962-obby48yka,Contenido extraído usando selectores CSS personalizados...,,www.infobae.com,2025-10-07T05:08:49.963Z,,Sin categoría,
cmgg3noh500lr13ghf43791op,Artículo de diariocorreo.pe,https://diariocorreo.pe//articulo-1#1759813729961-3eemh4v35,Contenido extraído usando selectores CSS personalizados...,,diariocorreo.pe,2025-10-07T05:08:49.961Z,,Sin categoría,
cmgg3noh300ln13ghzxvgwt7u,Artículo de peru21.pe,https://peru21.pe//articulo-1#1759813729959-ojxi7ehee,Contenido extraído usando selectores CSS personalizados...,,peru21.pe,2025-10-07T05:08:49.960Z,,Sin categoría,
cmgg3noh200lj13ghouqht1b6,Artículo de larepublica.pe,https://larepublica.pe//articulo-1#1759813729958-gqygg5yiw,Contenido extraído usando selectores CSS personalizados...,,larepublica.pe,2025-10-07T05:08:49.959Z,,Sin categoría,
cmgg3noh100lf13gh39x5ugov,Artículo de elcomercio.pe,https://elcomercio.pe//articulo-1#1759813729957-eom2j87u7,Contenido extraído usando selectores CSS personalizados...,,elcomercio.pe,2025-10-07T05:08:49.957Z,,Sin categoría,
cmgg3noh000lb13gh6a16uycl,Artículo de www.youtube.com,https://www.youtube.com/channel/UCkZCoc42IipR1ucqJmIehsA/articulo-1#1759813729956-fgpmgz8r6,Contenido extraído usando selectores CSS personalizados...,,www.youtube.com,2025-10-07T05:08:49.956Z,,Sin categoría,
cmgg3nogy00l713ghucpvcq1w,Artículo de radios.com.pe,https://radios.com.pe/exitosa-lima//articulo-1#1759813729954-8xk2p7l35,Contenido extraído usando selectores CSS personalizados...,,radios.com.pe,2025-10-07T05:08:49.955Z,,Sin categoría,
cmgg3nogx00l313gh71ws2wat,Artículo de streema.com,https://streema.com/radios/Radio_Noticias_Peru/articulo-1#1759813729953-veu5qhwr5,Contenido extraído usando selectores CSS personalizados...,,streema.com,2025-10-07T05:08:49.954Z,,Sin categoría,
cmgg3nogw00kz13gheofe6cxb,Artículo de radiouno.pe,https://radiouno.pe//articulo-1#1759813729952-qahj2j347,Contenido extraído usando selectores CSS personalizados...,,radiouno.pe,2025-10-07T05:08:49.952Z,,Sin categoría,
cmgg3nogv00kv13gh6u2y89lf,Artículo de canaln.pe,https://canaln.pe//articulo-1#1759813729950-omtl42fmw,Contenido extraído usando selectores CSS personalizados...,,canaln.pe,2025-10-07T05:08:49.951Z,,Sin categoría,
